2.432462e+03
7651
0	3.4105825490226655e-03	-1.4897405868076100e-01	9.1454826451930191e-02	1.0949303666019886e-01	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	9.4357401607909575e-01	2.5000000000000000e+00	4.4516596190981683e-01	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.0626677027151791e-01	3.8064593769085127e-04	0.0000000000000000e+00
1	3.4105825490226655e-03	1.6274401485935296e-02	-4.6586624247359348e-02	1.6204964253645676e-05	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	9.5366687136856243e-01	2.5000000000000000e+00	4.5474025077295110e-01	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	4.9347441322635258e-02	-4.0352087055549936e-04	0.0000000000000000e+00
2	3.4105825490226655e-03	9.4640050167414703e-03	3.6796390733992053e-02	1.1412256053668164e-01	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	9.5061688149730483e-01	2.5000000000000000e+00	4.5183622769383047e-01	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.2028092361407144e-01	1.6796150673973844e-04	0.0000000000000000e+00
3	3.4105825490226655e-03	3.5848319067420732e-02	-2.5216504301369291e-01	-1.0053650465029745e-01	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	9.3538397322674771e-01	2.5000000000000000e+00	4.3747158868472852e-01	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.7382457827111956e-01	8.7979633508917355e-05	0.0000000000000000e+00
4	3.4105825490226655e-03	-2.3153143601194628e-01	-9.3373746462067336e-02	-5.4601388573403242e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	9.3781457824155956e-01	2.5000000000000000e+00	4.3974809158119710e-01	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.5555190084258850e-01	-1.3406590630758207e-04	-0.0000000000000000e+00
5	3.4105825490226655e-03	-9.2474753079996364e-02	-1.4562274591637484e-01	-4.5393248366440445e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	9.4611450063244296e-01	2.5000000000000000e+00	4.4756632415348846e-01	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.7837631872725904e-01	-1.2991179786848066e-05	-0.0000000000000000e+00
6	3.4105825490226655e-03	-2.1993861650937777e-01	2.9662333874273077e-02	-7.0556355351380301e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	9.4053030184849529e-01	2.5000000000000000e+00	4.4229862434761080e-01	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.3287560705964513e-01	-2.2789393522694819e-05	0.0000000000000000e+00
7	3.4105825490226655e-03	9.7560077830775097e-02	-3.2240150434312845e-02	1.9955875780187513e-01	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	9.4156905189001894e-01	2.5000000000000000e+00	4.4327613973853458e-01	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.2445733202950058e-01	4.3475911630952267e-04	0.0000000000000000e+00
8	3.4105825490226655e-03	-1.5265012069309184e-03	-1.6042055297856203e-01	1.1649865877071877e-01	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	9.4421890242440099e-01	2.5000000000000000e+00	4.4577466784777026e-01	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.9826502848273259e-01	-6.3965945409557472e-05	0.0000000000000000e+00
9	3.4105825490226655e-03	-8.9555907082482733e-02	-6.7985392262275318e-02	-2.1072920375968257e-01	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	9.3964602326620184e-01	2.5000000000000000e+00	4.4146732451999376e-01	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.3884947429628464e-01	4.0892215981885399e-05	-0.0000000000000000e+00
10	3.4105825490226655e-03	-2.9745030146451898e-02	6.9404451623913649e-02	-2.2270824497303349e-01	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	9.4039665489412894e-01	2.5000000000000000e+00	4.4217293426803372e-01	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.3516102377434531e-01	-3.5417185957661612e-04	0.0000000000000000e+00
11	3.4105825490226655e-03	5.4869624643708627e-02	-1.1261149436348972e-01	-1.4287383138600335e-01	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	9.4511148709286186e-01	2.5000000000000000e+00	4.4661786151744037e-01	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.9001304183196444e-01	-3.2505773621952617e-04	0.0000000000000000e+00
12	3.4105825490226655e-03	-7.3728522082165529e-02	4.4337661799501805e-02	-8.6475925701884060e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	9.5050745916576918e-01	2.5000000000000000e+00	4.5173221496488319e-01	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.2198282234915350e-01	-2.8100638339857188e-05	0.0000000000000000e+00
13	3.4105825490226655e-03	8.7146020667465157e-02	6.1092247123525935e-02	-1.2051900348686076e-01	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	9.4745653951071018e-01	2.5000000000000000e+00	4.4883694713080496e-01	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.6078408434370045e-01	2.5795229198295923e-04	0.0000000000000000e+00
14	3.4105825490226655e-03	-2.0929220968024798e-03	5.4597361442271404e-02	3.2855914858985930e-01	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	9.2650814607720577e-01	2.5000000000000000e+00	4.2920867237371041e-01	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	3.3307111300960124e-01	-3.6101464017081382e-04	0.0000000000000000e+00
15	3.4105825490226655e-03	1.2381084598005362e-01	-1.7530953227908933e-01	4.9977246319521662e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	9.4192353941670159e-01	2.5000000000000000e+00	4.4360997705364330e-01	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.2036397809054856e-01	-7.9940809236771597e-05	0.0000000000000000e+00
16	3.4105825490226655e-03	-2.3470208092610679e-02	2.0075213544912940e-01	6.7040779916320736e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	9.4269416927276728e-01	2.5000000000000000e+00	4.4433614839043639e-01	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.1294773238305353e-01	1.8196602397508427e-04	0.0000000000000000e+00
17	3.4105825490226655e-03	-1.4414434298524290e-01	-3.9794990597236082e-02	8.9275059543309720e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	9.4655281817209835e-01	2.5000000000000000e+00	4.4798111879477076e-01	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.7415874697454314e-01	1.0202672288725207e-04	0.0000000000000000e+00
18	3.4105825490226655e-03	1.7906637369795206e-01	-4.7359399010989338e-02	-1.0429414452780563e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	9.4558865836030115e-01	2.5000000000000000e+00	4.4706895540981717e-01	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.8551671501469774e-01	-1.7602886100177002e-04	0.0000000000000000e+00
19	3.4105825490226655e-03	1.1677672213831493e-01	-3.0216984685560400e-01	-2.2870737438853522e-01	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	9.1510830121027564e-01	2.5000000000000000e+00	4.1871160147197828e-01	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	3.9654820927827428e-01	1.1163225648316658e-04	0.0000000000000000e+00
20	3.4105825490226655e-03	5.3223465142782027e-02	-3.0904251350810702e-01	5.9566739830820316e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	9.2961124887055313e-01	2.5000000000000000e+00	4.3208853701333472e-01	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	3.1364867983486583e-01	-1.0367574167957562e-04	0.0000000000000000e+00
21	3.4105825490226655e-03	2.1081998733871635e-01	-1.8662589167343316e-01	-1.0405321955743504e-01	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	9.3148979171350077e-01	2.5000000000000000e+00	4.3383661603323054e-01	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	3.0016889080094278e-01	-1.9379740576548840e-04	0.0000000000000000e+00
22	3.4105825490226655e-03	-9.8536162682474837e-02	1.6788060731691262e-01	-3.2983795208947460e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	9.4439769296667764e-01	2.5000000000000000e+00	4.4594350124039156e-01	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.9743658327591762e-01	2.7516667942469931e-04	0.0000000000000000e+00
