3.128586e-01
7651
0	3.4105825490226655e-03	1.0000000000000000e-03	1.0000000000000000e-03	1.0000000000000000e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.6367145126681267e+06	2.5000000000000000e+00	3.4761317106573584e+12	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.7320508075688774e-03	3.1721391044989583e+33	0.0000000000000000e+00
1	3.4105825490226655e-03	1.0000000000000000e-03	1.0000000000000000e-03	1.0000000000000000e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.3954736128201052e+06	2.5000000000000000e+00	2.8691469148587036e+12	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.7320508075688774e-03	1.2065209910306010e+32	0.0000000000000000e+00
2	3.4105825490226655e-03	7.3414768525298590e-01	7.3414768525298590e-01	7.3414768525298590e-01	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	6.3144361572462925e+17	2.5000000000000000e+00	1.9936051991969662e+35	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.2715810911172563e+00	5.1310370328131412e+19	0.0000000000000000e+00
3	3.4105825490226655e-03	1.0000000034951905e-03	1.0000000034951905e-03	1.0000000034951905e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	5.2896801780178425e+47	2.5000000000000000e+00	1.3990358192857437e+95	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.7320508136227247e-03	1.1887901773313019e+71	0.0000000000000000e+00
4	3.4105825490226655e-03	1.0000000000000000e-03	1.0000000000000000e-03	1.0000000000000000e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	3.0696151491706139e+20	2.5000000000000000e+00	4.7112685820088652e+40	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.7320508075688774e-03	1.2598666404618452e+53	0.0000000000000000e+00
5	3.4105825490226655e-03	1.0000110171515489e-03	1.0000110171515489e-03	1.0000110171515489e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.5834639049248150e+38	2.5000000000000000e+00	3.3371428740246866e+76	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.7320698898351148e-03	2.4898020902964887e+49	0.0000000000000000e+00
6	3.4105825490226655e-03	1.0000000339760846e-03	1.0000000339760846e-03	1.0000000339760846e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	6.3512951225819472e+46	2.5000000000000000e+00	2.0169474867066617e+93	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.7320508664171819e-03	3.3769851383382319e+70	0.0000000000000000e+00
7	3.4105825490226655e-03	1.1406038270243362e-03	1.1406038270243362e-03	1.1406038270243362e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	8.6911469108591421e+24	2.5000000000000000e+00	3.7768017313068206e+49	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.9755837797136534e-03	1.6688340870328050e+31	0.0000000000000000e+00
8	3.4105825490226655e-03	2.7534384863042844e-02	2.7534384863042844e-02	2.7534384863042844e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.0738654594961618e+20	2.5000000000000000e+00	2.1504589720456130e+40	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	4.7690953537945627e-02	5.2715322627043432e+25	0.0000000000000000e+00
9	3.4105825490226655e-03	1.0000000001749330e-03	1.0000000001749330e-03	1.0000000001749330e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	4.6115418481001130e+40	2.5000000000000000e+00	1.0633159108389302e+81	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.7320508078718703e-03	9.4491265341732361e+56	0.0000000000000000e+00
10	3.4105825490226655e-03	1.0000274787902916e-03	1.0000274787902916e-03	1.0000274787902916e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	9.5631772070965551e+43	2.5000000000000000e+00	4.5727179147165530e+87	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.7320984022297929e-03	5.4023984705647564e+68	0.0000000000000000e+00
11	3.4105825490226655e-03	1.0000000000000000e-03	1.0000000000000000e-03	1.0000000000000000e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.1036829019308857e+03	2.5000000000000000e+00	6.0905797400729056e+05	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.7320508075688774e-03	3.7449648204409983e+23	0.0000000000000000e+00
